ExcelFilePath,DICOMFilePath,PatientName,DICOMFileDate,ColumnName,FrameNumber,Value_dB
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\04_57.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0134,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),2,21.73
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\04_57.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0134,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),3,20.47
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\04_57.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0134,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),4,19.55
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\04_57.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0134,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),5,21.73
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\04_57.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0134,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),6,21.66
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\04_62.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0133,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),1,21.90
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\04_62.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0133,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),2,21.11
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\04_62.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0133,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),3,18.36
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\04_62.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0133,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),4,19.03
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\04_62.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0133,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),5,20.31
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\04_62.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0133,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),6,20.51
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\04_69.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0132,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),1,15.20
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\04_69.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0132,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),2,13.42
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\04_69.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0132,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),3,13.26
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\04_69.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0132,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),4,14.62
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\04_69.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0132,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),5,14.67
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\04_69.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0132,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),6,9.04
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\04_74.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0131,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),1,6.88
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\04_74.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0131,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),2,5.46
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\04_74.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0131,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),3,4.37
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\04_74.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0131,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),4,4.36
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\04_74.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0131,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),5,4.16
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\04_74.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0131,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),6,4.02
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\08_41.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0151,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),1,31.70
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\08_41.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0151,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),2,29.48
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\08_41.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0151,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),3,29.36
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\08_41.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0151,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),4,30.90
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\08_41.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0151,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),5,29.84
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\08_43.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0150,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),1,31.37
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\08_43.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0150,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),2,27.15
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\08_43.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0150,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),3,28.49
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\08_43.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0150,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),4,30.35
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\08_43.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0150,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),5,31.06
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\08_45.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0149,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),1,25.04
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\08_45.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0149,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),2,24.07
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\08_45.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0149,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),3,24.31
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\08_45.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0149,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),4,25.75
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\08_45.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0149,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),5,26.14
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\08_47.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0148,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),1,21.19
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\08_47.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0148,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),2,18.54
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\08_47.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0148,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),3,18.65
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\08_47.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0148,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),4,18.30
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\08_47.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0148,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),5,20.14
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\08_50.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0147,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),1,17.45
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\08_50.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0147,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),2,16.77
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\08_50.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0147,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),3,16.98
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\08_50.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0147,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),4,17.22
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\08_50.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0147,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),5,17.63
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\08_53.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0146,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),1,27.55
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\08_53.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0146,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),2,26.52
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\08_53.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0146,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),3,25.48
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\08_53.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0146,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),4,25.50
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\08_53.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0146,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),5,25.48
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\08_57.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0145,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),1,25.93
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\08_57.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0145,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),2,24.83
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\08_57.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0145,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),3,25.16
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\08_57.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0145,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),4,24.04
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\08_57.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0145,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),5,24.58
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\08_57.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0145,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),6,24.77
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\08_62.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0144,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),1,27.59
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\08_62.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0144,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),2,24.86
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\08_62.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0144,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),3,23.99
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\08_62.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0144,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),4,25.35
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\08_62.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0144,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),5,25.65
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\08_62.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0144,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),6,26.10
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\08_69.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0143,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),1,23.05
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\08_69.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0143,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),2,20.42
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\08_69.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0143,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),3,17.35
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\08_69.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0143,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),4,20.28
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\08_69.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0143,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),5,21.76
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\08_69.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0143,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),6,20.18
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\08_74.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0142,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),1,13.16
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\08_74.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0142,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),2,11.78
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\08_74.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0142,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),3,7.15
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\08_74.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0142,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),4,5.74
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\08_74.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0142,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),5,4.67
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\08_74.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0142,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),6,7.24
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\12_41.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0162,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),1,35.43
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\12_41.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0162,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),2,29.30
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\12_41.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0162,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),3,31.32
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\12_41.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0162,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),4,29.82
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\12_41.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0162,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),5,30.92
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\12_41.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0162,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),6,31.90
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\12_43.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0161,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),1,30.52
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\12_43.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0161,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),2,28.33
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\12_43.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0161,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),3,27.59
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\12_43.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0161,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),4,30.18
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\12_43.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0161,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),5,28.50
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\12_43.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0161,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),6,28.49
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\12_45.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0160,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),1,25.30
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\12_45.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0160,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),2,23.87
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\12_45.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0160,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),3,25.20
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\12_45.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0160,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),4,25.46
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\12_45.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0160,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),5,25.49
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\12_47.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0159,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),1,21.41
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\12_47.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0159,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),2,19.41
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\12_47.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0159,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),3,19.71
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\12_47.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0159,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),4,20.46
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\12_47.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0159,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),5,20.81
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\12_50.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0158,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),1,19.16
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\12_50.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0158,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),2,18.37
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\12_50.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0158,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),3,18.26
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\12_50.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0158,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),4,17.82
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\12_50.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0158,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),5,18.87
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\12_53.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0157,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),1,26.06
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\12_53.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0157,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),2,25.84
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\12_53.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0157,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),3,25.53
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\12_53.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0157,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),4,26.77
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\12_53.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0157,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),5,28.23
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\12_57.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0156,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),1,27.19
